uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"d6cdbb96-c85f-4bc5-80bb-15d2e7669e66","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","DRCA11","Dryopteris carthusiana (Vill.) H.P. Fuchs","species","Dryopteridaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"7d894069-3820-4e67-8bd1-0b55823096cf","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","BICO5","Bidens connata Muhl. ex Willd.","species","Asteraceae","N","cf. species",,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"f5269bc0-cd69-437c-b07d-97637e7614b1","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","FRNI","Fraxinus nigra Marshall","species","Oleaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"ec0985d6-efa8-421b-9669-85eb4e72e34d","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","BIFR","Bidens frondosa L.","species","Asteraceae","N","cf. species",,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"07f9280d-dcfe-4ad2-b3c5-ac088e8d3eb2","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","POSA5","Polygonum sagittatum L.","species","Polygonaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"1957abbf-a77c-4ad9-9bc1-2b494980cc30","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","BEAL2","Betula alleghaniensis Britton","species","Betulaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"6a6ab127-7f84-4315-bd78-4c0f2a45fc3d","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CACA4","Calamagrostis canadensis (Michx.) P. Beauv.","species","Poaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"3489097f-2767-4d24-8a25-62bec7f4e144","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","PRSE2","Prunus serotina Ehrh.","species","Rosaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"98371e94-5336-4139-9335-5ea539719f31","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","VAMY","Vaccinium myrtilloides Michx.","species","Ericaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"17251263-5f82-48f3-9757-4c5418050abe","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ACPA","Actaea pachypoda Elliott","species","Ranunculaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"761aa322-5208-4fb3-b309-0c9430bf60da","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","EPHE","Epipactis helleborine (L.) Crantz","species","Orchidaceae","I",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"c1777eca-8265-40bc-acd5-54ab1582af1e","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","GATI","Galium tinctorium (L.) Scop.","species","Rubiaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"2e2b9d05-cfae-4b3c-a40a-72d541822801","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40.3.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ACTAE","Actaea sp.","genus","Ranunculaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"a0561356-cad7-4446-b5c9-d7ffb68ac162","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","LOBE","Lonicera ×bella Zabel","species","Caprifoliaceae","I",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"d4fea77b-9bb8-4dca-b170-9972f50d5927","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","JUEF","Juncus effusus L.","species","Juncaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"350d8bea-25b3-4626-ac9d-9919ccb2fdd8","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","POPUP4","Polygonum punctatum Elliott var. punctatum","variety","Polygonaceae","N","cf. species","Vegetative",,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"cb665744-c573-44cb-9372-caa5df95b6e0","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","TRBO2","Trientalis borealis Raf.","species","Primulaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"15384a07-2590-4227-90cc-40e159af3377","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","MOUN2","Moneses uniflora (L.) A. Gray","species","Pyrolaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"aca3a27f-12b1-4b74-bbf2-b3b64b860678","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.3.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","DRCR4","Dryopteris cristata (L.) A. Gray","species","Dryopteridaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"77d39c02-2c93-4779-b0f8-39267e8655e6","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CACO7","Carex communis L.H. Bailey","species","Cyperaceae","N","cf. species","Vegetative",,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"80ff93da-43b6-4fea-8f54-11c3ba1d553c","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CAPR9","Carex projecta Mack.","species","Cyperaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"65739059-3fb5-4e94-9f56-ddbfd0bd8528","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species","Pinaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"6daf52c3-6416-4e56-b684-57042fd5e167","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","SCLA2","Scutellaria lateriflora L.","species","Lamiaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"92a9af62-b80e-4384-9716-18d6455eab6f","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ILVE","Ilex verticillata (L.) A. Gray","species","Aquifoliaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"f935e3a7-6211-43a2-a829-edd91b8bdd89","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CAIN12","Carex intumescens Rudge","species","Cyperaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"d3e24c5c-3bc8-4951-b9b1-0bb2f1506826","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40.3.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","PYEL","Pyrola elliptica Nutt.","species","Pyrolaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"70011ef7-b9db-41bc-b421-109e16640ca4","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","BICO5","Bidens connata Muhl. ex Willd.","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"0f7423a5-ce6a-40f1-a686-d381541aaffd","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ACSA3","Acer saccharum Marshall","species","Aceraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"33481baf-15c5-48e2-8e48-0c399c050448","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ACSP2","Acer spicatum Lam.","species","Aceraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"2be21b33-ea27-4bd9-a8e7-d7d1fa7d3dce","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","IRVE2","Iris versicolor L.","species","Iridaceae","N","cf. species",,,,,"Y","Vegetative","0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"ac10beba-dcc7-44c2-9b7a-c21906da05a3","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.3.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","EPCI/EPCO","Epilobium ciliatum/coloratum","speciesGroup","Onagraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"67e507e4-b3e4-4d26-b797-04bba2212c33","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","SYLA6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"6a4407e7-46d6-4cae-86b5-9d8e948fa1e6","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,"Y","One plant","0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"41ad516b-a6b6-44f4-a6b6-165bd7d9ad7c","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","RUPU","Rubus pubescens Raf.","species","Rosaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"c997cfbf-c074-4afa-8476-df22107291a6","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","POPA2","Poa palustris L.","species","Poaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"187cff02-4474-4675-b798-94f52b58916d","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","LOCA7","Lonicera canadensis W. Bartram ex Marshall","species","Caprifoliaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"7c734357-0b05-40df-adad-c42fcd6293ce","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.3.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CADI6","Carex disperma Dewey","species","Cyperaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"5f27590d-87bd-4639-9e44-d9629e796fb5","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ARTR","Arisaema triphyllum (L.) Schott","species","Araceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"06b8dece-f5b3-4841-b168-c456b00ac8b0","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CADI6","Carex disperma Dewey","species","Cyperaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"b9d6f00f-8ab9-4b75-a2f3-59c5b3ea8fca","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","DRTR","Dryopteris ×triploidea Wherry","species","Dryopteridaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"ac469820-71da-4aa3-ae1c-407648d85d11","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ONSE","Onoclea sensibilis L.","species","Dryopteridaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"42866e2f-0c28-4f7c-8bfc-2b9118735d7c","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CABR15","Carex brunnescens (Pers.) Poir.","species","Cyperaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"c3b5f19b-bcb8-41fb-a0d2-192729814e1e","UNDE_006.basePlot.div","D05","UNDE",46.254613,-89.512657,"WGS84",20.19,530.0,0.2,"distributed","deciduousForest","UNDE_006","40.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","AMELA","Amelanchier sp.","genus","Rosaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"1a5d60bf-2f17-4310-9613-bdcb91753e65","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31.1.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","SYPU","Symphyotrichum puniceum (L.) Á. Löve & D. Löve","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"99852632-b1f3-4286-b9cd-42f3ebcba791","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","31","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","POSA5","Polygonum sagittatum L.","species","Polygonaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-2184-0637","OK",,"OK - no known exceptions"
"df6ad8d2-890f-4469-b9c7-0b22b4131475","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CACA4","Calamagrostis canadensis (Michx.) P. Beauv.","species","Poaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"a829205a-75ec-49e2-980b-93feabc1c5cd","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","40.3.10","2022-07-12",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ABBA","Abies balsamea (L.) Mill.","species","Pinaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0003-0290-2967","OK",,"OK - no known exceptions"
"ffe12095-e8e1-4396-a129-e4a74a860d75","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","SYLA6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"4865887e-3184-4afb-859b-5dfa4659e71e","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","32","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","GLST","Glyceria striata (Lam.) Hitchc.","species","Poaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-3030-0990","OK",,"OK - no known exceptions"
"76a2331a-6545-4e1b-ba81-7410c2fcd5a8","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","VIMA2","Viola macloskeyi Lloyd","species","Violaceae","N","cf. species",,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"c9d629de-f69f-4ef8-9e69-de2d387afafb","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","32","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Dryopteridaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-3030-0990","OK",,"OK - no known exceptions"
"d47ffa89-3253-428f-864a-dd3a60de1cd4","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","32","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","CABR15","Carex brunnescens (Pers.) Poir.","species","Cyperaceae","N",,,,,,"Y","One plant seen","0000-0002-3030-0990","0000-0002-3030-0990","OK",,"OK - no known exceptions"
"5b5c813c-fc8f-4e69-a7ff-429cee05e2b3","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","IRVE2","Iris versicolor L.","species","Iridaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"d7fa4ca6-513b-4531-b04e-47780fa3617f","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","SYPU","Symphyotrichum puniceum (L.) Á. Löve & D. Löve","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"c4ace369-eb3a-4dd9-9165-57d5a966585a","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","DRRO","Drosera rotundifolia L.","species","Droseraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"e177d73c-ecae-4b63-8626-9bd0a0a30e67","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","TYLA","Typha latifolia L.","species","Typhaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"89b7f2f8-60e1-4378-933e-5adb52d567cc","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","TSCA","Tsuga canadensis (L.) Carrière","species","Pinaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"bcdc9608-4e7a-4959-8e7c-f9100fc7ab13","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","SCLA2","Scutellaria lateriflora L.","species","Lamiaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"379a75e8-6be4-4920-84b0-2095b9b7522c","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","32.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","ONSE","Onoclea sensibilis L.","species","Dryopteridaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-3030-0990","OK",,"OK - no known exceptions"
"01389593-0091-46ca-ac1e-c8b5ada1675d","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","41","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","EUMA9","Eutrochium maculatum (L.) E.E. Lamont","species","Asteraceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-6190-2839","OK",,"OK - no known exceptions"
"f6ad8094-1180-4478-8b71-978fcfe9d76d","UNDE_011.basePlot.div","D05","UNDE",46.215104,-89.505026,"WGS84",20.27,503.1,0.3,"distributed","woodyWetlands","UNDE_011","32.4.10","2022-07-13",1,"UNDE.1.2022","NEON.DOC.014042vM","Y","SCLA2","Scutellaria lateriflora L.","species","Lamiaceae","N",,,,,,"Y",,"0000-0002-3030-0990","0000-0002-3030-0990","OK",,"OK - no known exceptions"
